sequence,frame,filename,avg_magnitude,avg_direction,mii,density,dci,cpi,cri,ground_truth,normal_anomaly_score,cpi_plus_anomaly
Test024,112,112.tif,0.1795444190502166,199.70953369140625,0.2813761532306671,0.0663759174555898,0.1242265105247497,0.2917816714699187,0.334790289402008,1,0.35899094965660516,0.3119444549259246
Test024,113,113.tif,0.1956635415554046,146.80892944335938,0.3065685927867889,0.0635038825656845,0.2696852684020996,0.4010389549615943,0.3479737341403961,1,0.31817403108207876,0.37617947779773964
Test024,114,114.tif,0.1889211982488632,174.4728240966797,0.2785565257072449,0.0605786618444846,0.3492817878723144,0.4002209770221256,0.368634432554245,1,0.2437583967725252,0.3532822029472455
Test024,115,115.tif,0.1871981620788574,143.41697692871094,0.2787140309810638,0.0618551217955536,0.3183405995368957,0.3849787584190708,0.3711293041706085,1,0.26333744694389416,0.34848636497651775
Test024,116,116.tif,0.1523531228303909,178.55313110351562,0.2366308867931366,0.0606318476757791,0.2792516946792602,0.3044156392286521,0.3564872145652771,1,0.30657107163952646,0.3050622689519144
Test024,117,117.tif,0.1483601033687591,173.52491760253906,0.2330179661512375,0.0570683969790447,0.2451443672180175,0.2664502646425623,0.3514209389686584,1,0.30245922009956727,0.27725295127966376
Test024,118,118.tif,0.171534389257431,177.75091552734375,0.2611120939254761,0.0566695032443357,0.2126873731613159,0.2874483183737677,0.3287027776241302,1,0.283907536194164,0.2863860837198866
Test024,119,119.tif,0.1796122938394546,173.92037963867188,0.2714315354824066,0.0559514945218593,0.3701044917106628,0.3702141261501224,0.3227013945579529,1,0.20798180126640553,0.3215444286850073
Test024,120,120.tif,0.1857649534940719,167.96890258789062,0.2896771728992462,0.0596213168811828,0.3790832161903381,0.4266157063969032,0.3310287892818451,1,0.23830843919812295,0.37012352623726913
Test024,121,121.tif,0.1845740228891372,153.9709014892578,0.3225080072879791,0.0593553877247101,0.3746762871742248,0.4693028182352614,0.3640062212944031,1,0.27289646371683074,0.4103809118797322
Test024,122,122.tif,0.1861924827098846,175.44654846191406,0.3054938912391662,0.0613232634826082,0.3270264863967895,0.4281512950399221,0.3963464796543121,1,0.2844761467761705,0.38504875056079657
Test024,123,123.tif,0.1930308192968368,176.62551879882812,0.3019477128982544,0.058956493990001,0.3378449082374573,0.4188185405213792,0.4226204752922058,1,0.26310428561270616,0.3721042640487773
Test024,124,124.tif,0.1973944306373596,174.010009765625,0.3306300938129425,0.0575736623763429,0.4203579425811767,0.4873954715811973,0.4460567831993103,1,0.2536592862005871,0.4172746159670142
Test024,125,125.tif,0.189467653632164,170.92831420898438,0.3176283240318298,0.0596745027124773,0.3695456385612488,0.4624269089445975,0.4532190263271332,1,0.2716466583087894,0.405192833753855
Test024,126,126.tif,0.1854355484247207,168.66384887695312,0.30758136510849,0.0607914051696628,0.3099586963653564,0.4226441432693635,0.4438872933387756,1,0.2897700037002816,0.3827819013986389
Test024,127,127.tif,0.1812717020511627,177.4961395263672,0.2983173131942749,0.0602595468567173,0.262606143951416,0.3855354083541908,0.4353640973567962,1,0.29464322077759886,0.3582677520812132
Test024,128,128.tif,0.1849585026502609,162.6012725830078,0.2788785696029663,0.0591160514838846,0.2983265519142151,0.3678534403919423,0.4251710772514343,1,0.25488897401420163,0.3339641004786201
Test024,129,129.tif,0.1981060653924942,170.05050659179688,0.3115697801113128,0.0604456972662482,0.3019012212753296,0.4243984281353522,0.4125716686248779,1,0.2947166197422191,0.38549388561741227
Test024,130,130.tif,0.2072357237339019,175.175537109375,0.3427943289279938,0.0615891926390809,0.2620265483856201,0.4497352834314505,0.4100333154201507,1,0.3447545105164759,0.4182410515569581
Test024,131,131.tif,0.1972083896398544,179.32444763183594,0.3269766867160797,0.06169556430167,0.2535821795463562,0.4225782290607301,0.4100201725959778,1,0.33341251966459384,0.3958285162418892
Test024,132,132.tif,0.1843275278806686,172.43222045898438,0.3163997530937195,0.0581852994362301,0.268411636352539,0.3997512883909535,0.4128633141517639,1,0.29886051102374767,0.3694840551807917
Test024,133,133.tif,0.2058696150779724,182.4459381103516,0.3381587862968445,0.0601797681097755,0.3429153561592102,0.4830069945259768,0.4358940720558166,1,0.3048287561070844,0.429553523000309
Test024,134,134.tif,0.2270402610301971,175.5190887451172,0.3778290152549743,0.0636368471439208,0.3845958113670349,0.5618186347263812,0.4633781015872955,1,0.34680888169939894,0.49731570881828646
Test024,135,135.tif,0.2475413531064987,169.16424560546875,0.412740558385849,0.0574141048824593,0.4134432077407837,0.5958420585423958,0.4925994277000427,1,0.33683976268772053,0.5181413697859932
Test024,136,136.tif,0.2421185821294784,181.6241149902344,0.4414371252059936,0.0584512285927029,0.3955850005149841,0.6389127180476866,0.535866379737854,1,0.3741566977358929,0.5594859119541484
Test024,137,137.tif,0.2383956164121627,142.5074920654297,0.4252355694770813,0.0572013615572811,0.4167304635047912,0.612210050820064,0.5783580541610718,1,0.3462283810871948,0.5324155499002032
Test024,138,138.tif,0.2280295193195343,219.45513916015625,0.403956800699234,0.0569620253164556,0.48242849111557,0.6113743657147583,0.6040315628051758,1,0.3019491224945853,0.5185467927487064
Test024,139,139.tif,0.2422396689653396,172.9392547607422,0.443752259016037,0.0580257419423465,0.2668062448501587,0.5753186232490728,0.6067315340042114,1,0.4139568474246499,0.5269100905017459
Test024,140,140.tif,0.2673236727714538,192.1311492919922,0.4887846410274505,0.0579459631954047,0.2885416150093078,0.6184043717113048,0.6112440228462219,1,0.4435507894919952,0.5659482970455119
Test024,141,141.tif,0.2635872662067413,160.2008056640625,0.4815365970134735,0.0560844591000957,0.2640611529350281,0.5860014525670284,0.6006617546081543,1,0.4365079851544198,0.5411534123432458
Test024,142,142.tif,0.2459624409675598,187.5238037109375,0.4765916466712951,0.0542761408360812,0.2747185826301574,0.5707089333706389,0.592361569404602,1,0.42116447264061907,0.525845595151633
Test024,143,143.tif,0.2495380192995071,155.95681762695312,0.4971718490123749,0.0554994149558557,0.2882530093193054,0.590600941597287,0.5882068872451782,1,0.43933630549620684,0.5452215507669629
Test024,144,144.tif,0.2708553671836853,198.955078125,0.5325261354446411,0.0558983086905648,0.271097183227539,0.5871863520446012,0.590580403804779,1,0.4729680379856097,0.5529208578269037
Test024,145,145.tif,0.286447674036026,203.02407836914065,0.5623243451118469,0.0553132645463248,0.3591191172599792,0.6208688517895763,0.5910733342170715,1,0.4689431130722862,0.5752911301743893
Test024,146,146.tif,0.2909840941429138,180.55670166015625,0.5952762961387634,0.0548345920646739,0.3295183181762695,0.601760619122629,0.5942251682281494,1,0.4987805883482467,0.5708666098903142
Test024,147,147.tif,0.3001425564289093,178.512451171875,0.6277486085891724,0.0503137964046378,0.3791396021842956,0.5694934928736816,0.5939821004867554,1,0.49088866738986836,0.5459120452285375
Test024,148,148.tif,0.2876487076282501,179.95314025878906,0.6245865225791931,0.0526805658972449,0.3624548316001892,0.5909080945970838,0.594043493270874,1,0.5024453571277196,0.5643692733562745
Test024,149,149.tif,0.2958844602108001,191.8336944580078,0.6547217965126038,0.0537974683544303,0.2716653943061828,0.563998971570208,0.5894060134887695,1,0.5488335131405284,0.559449334041304
Test024,150,150.tif,0.3102732002735138,195.2144775390625,0.6810796856880188,0.0577332198702265,0.2937545776367187,0.618490288244738,0.5889302492141724,1,0.5739732596312206,0.6051351796606828
Test024,151,151.tif,0.308948814868927,159.7513885498047,0.706476628780365,0.0542229550047867,0.165060818195343,0.5210697533736569,0.572792112827301,1,0.6042096071161773,0.546011709496413
Test024,152,152.tif,0.3218784034252167,144.83670043945312,0.7601054310798645,0.0573077332198702,0.1444178223609924,0.5428244892894913,0.5674583315849304,1,0.6457497682773106,0.5737020729858371
Test024,153,153.tif,0.3492940068244934,158.3920135498047,0.8065533638000488,0.0585576002552919,0.1497315168380737,0.5579583749591682,0.5608683824539185,1,0.6706314281291418,0.5917602909101602
Test024,154,154.tif,0.3692476153373718,188.9874725341797,0.9023931622505188,0.0614562280608445,0.1718513965606689,0.5859256982803345,0.565253734588623,1,0.7156913845237922,0.6248554041533718
Test024,155,155.tif,0.4124588966369629,144.6534881591797,0.9984552264213562,0.0624667588554409,0.2343710064888,0.6171855032444,0.5649927854537964,1,0.7457401847660186,0.6557519077008855
Test024,156,156.tif,0.4238151311874389,188.2875213623047,1.071575164794922,0.0617753430486118,0.1787900328636169,0.5893950164318085,0.5786578059196472,1,0.7758650643417383,0.6453360308047874
Test024,157,157.tif,0.441374659538269,170.88003540039062,1.1317628622055054,0.0649133070949899,0.1667860150337219,0.583393007516861,0.5867714881896973,1,0.8004428603219679,0.648507963358393
Test024,158,158.tif,0.4438414871692657,211.17320251464844,1.1374448537826538,0.062386980108499,0.2724896073341369,0.6362448036670685,0.6024287939071655,1,0.7867878230158878,0.6814077094717143
Test024,159,159.tif,0.4677717685699463,157.73880004882812,1.2095277309417725,0.0633975109030954,0.2319286465644836,0.6159643232822418,0.6084364652633667,1,0.8128829216108711,0.6750399027808306
Test024,160,160.tif,0.4712094664573669,209.51174926757807,1.2636116743087769,0.0613232634826082,0.1392567753791809,0.5696283876895905,0.5989251136779785,1,0.8318973901320627,0.648309088422332
Test024,161,161.tif,0.4659081995487213,171.43548583984375,1.2876014709472656,0.0578927773641102,0.1330271959304809,0.5432400436567644,0.5896941423416138,1,0.8335135569815042,0.6303220976541863
Test024,162,162.tif,0.471572995185852,192.1683654785156,1.3419471979141235,0.0596745027124773,0.1624149680137634,0.5755095441397307,0.5881174206733704,1,0.845684256715214,0.6565619579123756
Test024,163,163.tif,0.472853422164917,168.8954315185547,1.3582239151000977,0.0604988830975428,0.1382253170013427,0.5691126585006714,0.5746909976005554,1,0.8520199867370327,0.6539848569715797
Test024,164,164.tif,0.5273715257644653,180.52975463867188,1.5153437852859497,0.0646473779385171,0.1253410577774047,0.5626705288887024,0.5640321969985962,1,0.8860698214523742,0.6596903166578039
Test024,165,165.tif,0.5357630252838135,166.474365234375,1.503975510597229,0.06198808637379,0.1774162054061889,0.5887081027030945,0.5678482055664062,1,0.878552065288656,0.675661291478763
Test024,166,166.tif,0.506890058517456,167.14486694335938,1.4903862476348877,0.0594085735560046,0.1912754774093628,0.5870176396244345,0.5766037106513977,1,0.8727254474446011,0.6727299819704845
Test024,167,167.tif,0.4637199342250824,158.1063995361328,1.4568663835525513,0.0504201680672268,0.1476509571075439,0.4749755287436337,0.5564969182014465,1,0.8597931528820066,0.5904208159851456
Test024,168,168.tif,0.4286337196826935,200.1872100830078,1.446218729019165,0.0465376023827252,0.1986783742904663,0.4552437554578613,0.5337231159210205,1,0.8493089320341476,0.5734633084307472
Test024,169,169.tif,0.3806959092617035,182.8917694091797,1.315904140472412,0.0447292841187107,0.2889478802680969,0.4690680232236792,0.5150026082992554,1,0.8075638004734096,0.5706167563985983
Test024,170,170.tif,0.3386074006557464,155.430419921875,1.1902267932891846,0.03986278055526,0.1832805871963501,0.3800689405978599,0.4732747972011566,1,0.7736691093627007,0.4981489912273121
Test024,171,171.tif,0.3145978450775146,173.96136474609375,1.168373465538025,0.0319114987767258,0.1438769102096557,0.2875779485867572,0.4133868217468261,1,0.775467969865273,0.43394495497031194
Test024,172,172.tif,0.2615179717540741,181.72439575195312,1.2857080698013306,0.0362993298585256,0.1743472814559936,0.340467804883188,0.3864852786064148,0,0.7998633590626852,0.47828647113703715
Test024,173,173.tif,0.1125163435935974,187.71592712402344,0.1807445287704467,0.0328422508243803,0.1927725076675415,0.0935218184959982,0.3141409158706665,0,0.28440936912797254,0.1507880836855905
Test024,174,174.tif,0.1201547160744667,176.2261505126953,0.2123803943395614,0.0344644186788639,0.1596423983573913,0.1147004072414952,0.2432673871517181,0,0.2547066801277703,0.1567022891073777
Test024,175,175.tif,0.1356665641069412,184.9243927001953,0.2308956533670425,0.0351824274013402,0.1714593768119812,0.1356908129422881,0.1943917721509933,0,0.2259110555913807,0.16275688573701586
Test024,176,176.tif,0.1489981263875961,169.75039672851562,0.2828240990638733,0.0353951707265184,0.0879374742507934,0.1555069348318449,0.1679775714874267,0,0.21691272741495804,0.17392867260677886
Test024,177,177.tif,0.1330263316631317,187.87884521484372,0.2313873171806335,0.0383735772790128,0.1630774140357971,0.1471159366561266,0.1293071806430816,0,0.22523939729693976,0.17055297484837054
Test024,178,178.tif,0.1241393163800239,175.95652770996094,0.244533821940422,0.0392777364110201,0.2255661487579345,0.1827051128226431,0.1471438407897949,0,0.1909675827492049,0.18518385380061161
Test024,179,179.tif,0.1375517845153808,172.31166076660156,0.2764116823673248,0.0369907456653547,0.1204547882080078,0.1673512054593048,0.1576739847660064,0,0.1862462756716513,0.17301972652300873
Test024,180,180.tif,0.1575289815664291,176.32289123535156,0.310361385345459,0.0333475162216785,0.1423837542533874,0.18105226958988,0.1667462885379791,0,0.23806553115709583,0.19815624806004473
Test024,181,181.tif,0.1384286731481552,172.14149475097656,0.2530335187911987,0.033294330390384,0.078697383403778,0.1201348491974851,0.1596718728542328,0,0.24972517211474254,0.15901194607266234
Test024,182,182.tif,0.1162484660744667,169.3428955078125,0.1871532797813415,0.0326295074992022,0.1278697252273559,0.0809124809153159,0.1464311778545379,0,0.30265798632209495,0.1474361325373496
Test024,183,183.tif,0.1054069325327873,179.29916381835938,0.1796189099550247,0.0319380916923731,0.1632542610168457,0.082413100350929,0.1263727843761444,0,0.30130771200751194,0.14808148384790387
Test024,184,184.tif,0.1088130921125412,189.21066284179688,0.1889450550079345,0.033294330390384,0.1159079074859619,0.0809615592651431,0.1090948581695556,0,0.30145642015438257,0.14711001753191494
Test024,185,185.tif,0.144251137971878,182.56570434570312,0.2410017400979995,0.0288799063929369,0.2473847270011901,0.1325487835400386,0.0993941575288772,0,0.22376806809538863,0.1599145689066436
Test024,186,186.tif,0.1415876746177673,184.11703491210935,0.2660558819770813,0.0295979151154132,0.1015442013740539,0.1193517742533298,0.0992375388741493,0,0.24931120518617578,0.15833960353318358
Test024,187,187.tif,0.121339164674282,189.66444396972656,0.2325813025236129,0.0277364110201042,0.1193488836288452,0.0938895244599919,0.1018329486250877,0,0.2880693094957818,0.15214345997072887
Test024,188,188.tif,0.1151162907481193,196.8694610595703,0.2213524281978607,0.0300765875970641,0.037626564502716,0.0759784676528106,0.1005460247397422,0,0.31526344320472466,0.14776396031838482
Test024,189,189.tif,0.1290751099586486,183.90200805664065,0.2892733514308929,0.0294383576215296,0.1009383201599121,0.1339545487930131,0.1111446171998977,0,0.25511424796938387,0.17030245854592432
Test024,190,190.tif,0.1788216233253479,191.8384246826172,0.3995948433876037,0.0280023401765769,0.0759971141815185,0.1906422435426181,0.1227633133530616,0,0.3777825559746135,0.24678433727221671
Test024,191,191.tif,0.1367117315530777,185.3392333984375,0.2491073757410049,0.0266726943942133,0.1267629265785217,0.1011752915485927,0.1191280111670494,0,0.27468480029399756,0.15322814417221414
Test024,192,192.tif,0.1087324768304824,172.13861083984375,0.1840652823448181,0.027523667694926,0.0534296035766601,0.0490872569959701,0.1101675480604171,0,0.3583142758569344,0.1418553626542594
Test024,193,193.tif,0.1001438871026039,176.1954345703125,0.1631305366754531,0.0241995532390171,0.0722116231918335,0.0346570973923978,0.1019032821059227,0,0.38746152447152027,0.14049842551613453
Test024,194,194.tif,0.1199666187167167,192.3061981201172,0.2325961291790008,0.027816189767046,0.093362808227539,0.088605986415692,0.0928335785865783,0,0.2970023459455585,0.15112489427465195
Test024,195,195.tif,0.133030354976654,184.5681304931641,0.2725881338119507,0.0267258802255079,0.084624707698822,0.1067488441353207,0.0760549008846283,0,0.2659087960531812,0.15449682971067885
Test024,196,196.tif,0.1258298307657241,173.8293914794922,0.230671614408493,0.027231145622806,0.0983035564422607,0.0863595051349347,0.0730917379260063,0,0.30041161829629026,0.15057513908334136
Test024,197,197.tif,0.1135426610708236,193.29869079589844,0.2064045965671539,0.0274172960323369,0.148122489452362,0.0826739809061783,0.079809084534645,0,0.30549965001492174,0.14952168163880133
Test024,198,198.tif,0.1020287424325943,184.2342529296875,0.2041437029838562,0.0245984469737262,0.0544698238372802,0.054262453503205,0.0837301462888717,0,0.35476215447109294,0.1444123637935714
Test024,199,199.tif,0.1229954808950424,178.50546264648438,0.2723012566566467,0.0252898627805552,0.1223571896553039,0.1073458770775788,0.0874781385064125,0,0.2604411519056756,0.15327445952600785
Test024,200,200.tif,0.139207437634468,184.66075134277344,0.3190984427928924,0.0252100840336134,0.1118735671043396,0.1310731335591511,0.0923429951071739,0,0.30565789087203876,0.18344856075301738
Test032,1,001.tif,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.999761782286739,0.29992853468602165
Test032,2,002.tif,0.2179408967494964,197.50509643554688,0.4656212925910949,0.0153175194128284,0.7949482202529907,0.1891449530387901,0.18914495408535,1,0.4415188813238208,0.2648571315242993
Test032,3,003.tif,0.2185040712356567,198.0203094482422,0.4669116735458374,0.0116476970535049,0.8130053281784058,0.1331340821940864,0.1611395180225372,1,0.4636054278642492,0.23227548589513525
Test032,4,004.tif,0.2181519716978073,197.49148559570312,0.46564781665802,0.0112753962344431,0.8838337659835815,0.1319376184518258,0.1514055579900741,1,0.483294953551334,0.23734481898167825
Test032,5,005.tif,0.209486722946167,189.63519287109372,0.4034792482852936,0.0067546005744069,0.8630315065383911,0.0512825464591373,0.1263747960329055,1,0.450081399794401,0.1709222024597164
Test032,6,006.tif,0.2122234404087066,199.8525238037109,0.3973191678524017,0.0067014147431124,0.8367894291877747,0.0491713073066847,0.1109341010451316,1,0.4380253474152437,0.16582751933925238
Test032,7,007.tif,0.2003998756408691,156.90538024902344,0.4034155607223511,0.0050260610573343,0.8803998827934265,0.0261116379499508,0.0783274322748184,1,0.4623643174641524,0.1569874418042113
Test032,8,008.tif,0.2164161801338195,211.0709686279297,0.4828595817089081,0.0051590256355706,0.8972162008285522,0.0314645199594606,0.0579935237765312,1,0.5230054016404037,0.1789267844637435
Test032,9,009.tif,0.2169000506401062,177.0851287841797,0.4552446603775024,0.0057174768641633,0.9016445875167848,0.0400761355600616,0.0396212264895439,1,0.5029553145783663,0.178939889265553
Test032,10,010.tif,0.2131039649248123,214.41403198242188,0.4084493517875671,0.0079778746941814,0.8419041037559509,0.0690057992340898,0.0431658811867237,1,0.44257855595924767,0.18107762625163715
Test032,11,011.tif,0.2098626643419265,175.12734985351562,0.4201002120971679,0.0107435379214977,0.7665342092514038,0.1068121374046586,0.0546940453350544,1,0.4174083081320068,0.19999098862286308
Test032,12,012.tif,0.2121609002351761,187.721435546875,0.4322459399700165,0.0113817678970322,0.7942183017730713,0.1204124640530543,0.0735542103648185,1,0.43247519396984935,0.2140312830280928
Test032,13,013.tif,0.2210950553417205,164.39170837402344,0.4620608389377594,0.0092809275608977,0.8881453275680542,0.098746895819889,0.0870106890797615,1,0.49000116599506705,0.21612317687244242
Test032,14,014.tif,0.211330845952034,190.50543212890625,0.4420672059059143,0.006568450164876,0.8064612746238708,0.0501454722010451,0.0890245586633682,1,0.46474940328573633,0.17452665152645247
Test032,15,015.tif,0.2113966941833496,164.76657104492188,0.4275455176830292,0.0079246888628869,0.8125951290130615,0.0692914489671717,0.0890816822648048,1,0.4494459787746984,0.18333780790942972
Test032,16,016.tif,0.2098468542098999,193.62168884277344,0.4323931336402893,0.0128177853419848,0.8811041712760925,0.1490455706272979,0.097528375685215,1,0.4509867935351365,0.23962793749964945
Test032,17,017.tif,0.2200226485729217,164.68658447265625,0.4674000144004822,0.0138549090522284,0.7626639008522034,0.1636624822391405,0.106178380548954,1,0.4402232815045508,0.2466307220187636
Test032,18,018.tif,0.2494639903306961,194.95559692382807,0.5623317956924438,0.0148654398468248,0.8244638442993164,0.1857000206695812,0.1235689967870712,1,0.5218095546232071,0.28653288085566897
Test032,19,019.tif,0.2475293576717376,164.73828125,0.5361624360084534,0.0142538027869375,0.8170921802520752,0.175194304675263,0.1485787630081176,1,0.5043676218312279,0.27394629982205243
Test032,20,020.tif,0.2271157056093216,209.61546325683597,0.5379576683044434,0.0121263695351558,0.8540329933166504,0.1441342804836854,0.1635473370552063,1,0.5230408675189762,0.25780625659427264
Test032,21,021.tif,0.2300884276628494,187.54042053222656,0.5431926250457764,0.0173119880863737,0.8585712313652039,0.2290839506191244,0.1795550137758255,1,0.5076841024052288,0.31266399615495566
Test032,22,022.tif,0.241175040602684,186.2995758056641,0.5760661959648132,0.0169662801829592,0.8609178066253662,0.2237262735085073,0.1915677636861801,1,0.5318645143136234,0.3161677457500421
Test032,23,023.tif,0.2632812857627868,180.26124572753903,0.6273077130317688,0.0176576959897883,0.8642449378967285,0.2354402884919434,0.2015158236026764,1,0.5628633137865475,0.33366719608032464
Test032,24,024.tif,0.2724297344684601,215.7359771728516,0.6649504899978638,0.0181629613870864,0.873965322971344,0.2449789450750391,0.2154727429151535,1,0.5858720099226163,0.34724686452931225
Test032,25,025.tif,0.2534230947494507,200.8501434326172,0.6359238624572754,0.0195723859163918,0.9240675568580629,0.2753319587781629,0.241712287068367,1,0.5747035384331152,0.36514343267464855
Test032,26,026.tif,0.250533789396286,225.1969451904297,0.6687375903129578,0.0220987129028826,0.9214524030685424,0.3175659808885257,0.2594086527824402,1,0.5851265324999397,0.3978341463719499
Test032,27,027.tif,0.2752689719200134,229.9955291748047,0.7131302952766418,0.0234549516008935,0.866944432258606,0.3307822466943262,0.280819833278656,1,0.5949526699420946,0.41003337366865666
Test032,28,028.tif,0.3168546259403229,200.32310485839844,0.8194447159767151,0.0260078715030315,0.7471466064453125,0.3487074925627952,0.3034733235836029,1,0.621748450518202,0.43061977994941725
Test032,29,029.tif,0.3019243478775024,197.0613250732422,0.813500165939331,0.0264067652377406,0.8323875069618225,0.3721362290678774,0.328904777765274,1,0.6336616072404642,0.4505938425196534
Test032,30,030.tif,0.2690189182758331,177.9440460205078,0.7573024034500122,0.0278427826826933,0.973850667476654,0.4257456157359072,0.3589875102043152,1,0.6268320287460931,0.486071539638963
Test032,31,031.tif,0.2598000764846802,203.78561401367188,0.7026627659797668,0.0281353047548133,0.8540940284729004,0.4046755914080683,0.3764094412326813,1,0.570460115127236,0.4544109485238186
Test032,32,032.tif,0.2601356506347656,190.5887451171875,0.6877445578575134,0.0282150835017551,0.7922924757003784,0.3924418277972033,0.3887413442134857,1,0.5469491665947763,0.43879402943647516
Test032,33,033.tif,0.2735444009304046,203.0373687744141,0.7296931743621826,0.0279225614296351,0.8147493004798889,0.3926993804717248,0.397539734840393,1,0.5788558668843788,0.44854632639552094
Test032,34,034.tif,0.2174131870269775,191.1366271972656,0.583618700504303,0.028986278055526,0.7004355192184448,0.3838393704190673,0.3998803496360779,1,0.44658857234733684,0.40266413099754816
Test032,35,035.tif,0.2080166488885879,195.6431427001953,0.443844199180603,0.031831720029784,0.6900774240493774,0.4062835396711532,0.3959879279136657,1,0.3067333908338432,0.3764184950199602
Test032,36,036.tif,0.2564422786235809,185.1187286376953,0.6801283955574036,0.0340123391128603,0.8658227324485779,0.5034860264934456,0.4157500267028808,1,0.5380546688874057,0.5138566192116336
Test032,37,037.tif,0.2756252884864807,182.87921142578125,0.7167147994041443,0.0329220295713221,0.7905645966529846,0.4660416793881992,0.4304699897766113,1,0.5480497461304513,0.49064409941087483
Test032,38,038.tif,0.3170635402202606,217.6838836669922,0.7919183373451233,0.0285076055738751,0.8141859173774719,0.4018937992131641,0.4323088526725769,1,0.6123515422848633,0.4650311221346738
Test032,39,039.tif,0.3321258425712585,190.35926818847656,0.8102088570594788,0.0274438889479842,0.7108839750289917,0.3630352109630729,0.4281480312347412,1,0.605113083012316,0.4356585725778458
Test032,40,040.tif,0.3294035494327545,178.64718627929688,0.7857590317726135,0.0329220295713221,0.834847092628479,0.4775673673362895,0.4424048364162445,1,0.5991957824865817,0.5140558918813771
Test032,41,041.tif,0.3250230848789215,150.74578857421875,0.7895739674568176,0.0322837995957876,0.9642403721809388,0.5002414904720495,0.4417559206485748,1,0.6287621100796684,0.5387976763543351
Test032,42,042.tif,0.3209388256072998,211.2790069580078,0.808748185634613,0.0342516753536857,0.9120044708251952,0.5199647369026777,0.4525405466556549,1,0.6230198856502867,0.5508812815269604
Test032,43,043.tif,0.3417890667915344,152.49581909179688,0.8315193057060242,0.0322572066801404,0.8931199908256531,0.4816870645104708,0.4684991836547851,1,0.6372256664737619,0.5283486450994581
Test032,44,044.tif,0.3401547074317932,184.0926971435547,0.8619350790977478,0.0363525156898202,0.7822798490524292,0.5175521978769423,0.4994025826454162,1,0.619986530412879,0.5482824976377232
Test032,45,045.tif,0.3126862347126007,163.46241760253906,0.839459240436554,0.034570790341453,0.8151592016220093,0.498712274383533,0.5036315321922302,1,0.6197231442204413,0.5350155353346054
Test032,46,046.tif,0.2926387190818786,195.88833618164065,0.8274596333503723,0.0375226039783001,0.9046761989593506,0.5726566416856478,0.5181145668029785,1,0.624518503228535,0.5882152001485139
Test032,47,047.tif,0.314893513917923,166.47862243652344,0.9375798106193542,0.0342250824380385,0.8415300846099854,0.5003695551022189,0.5141955614089966,1,0.6742421489386269,0.5525313332531413
Test032,48,048.tif,0.2962564826011657,192.58151245117188,0.8922306299209595,0.0348101265822784,0.8279877305030823,0.5060771145483137,0.5190735459327698,1,0.6486574594572607,0.5488512180209978
Test032,49,049.tif,0.2826559245586395,197.1843414306641,0.8505021333694458,0.0363259227741729,0.7582854628562927,0.5101741013240418,0.5175979137420654,1,0.6091204737094855,0.539858013039675
Test032,50,050.tif,0.3295746445655823,235.77520751953125,1.0121212005615234,0.0376821614721838,0.85187166929245,0.5593741208875714,0.5297302603721619,1,0.7031376620048824,0.6025031832227647
Test032,51,051.tif,0.3300036787986755,172.63735961914062,1.047102928161621,0.0405807892777364,0.8212708234786987,0.5964693124687417,0.5344927906990051,1,0.719550863858542,0.6333937778856817
Test032,52,052.tif,0.2856742143630981,219.27346801757807,0.8939508199691772,0.0362461440272311,0.6504485607147217,0.4777290102064688,0.5299647450447083,1,0.6117842737912441,0.5179455892819014
Test032,53,053.tif,0.219104379415512,187.2139587402344,0.5951588153839111,0.0340921178598021,0.5435903668403625,0.4176136204257266,0.5122720003128052,0,0.3855310646813018,0.4079888537023991
Test032,54,054.tif,0.1769614517688751,215.84423828125,0.3431144952774048,0.0341718966067439,0.3310693502426147,0.2629583647813249,0.4628288745880127,0,0.19352698258861056,0.24212895012351057
Test032,55,055.tif,0.1655797511339187,177.9532470703125,0.3249819874763489,0.0344112328475694,0.4669193625450134,0.2877559270540172,0.4085052609443664,0,0.11141798015450322,0.23485454298416297
Test032,56,056.tif,0.1461664587259292,209.4029693603516,0.2765668034553528,0.0314594192107222,0.4494063258171081,0.2214068422947286,0.3334927558898926,0,0.07900993538676337,0.17868777022233903
Test032,57,057.tif,0.1622843891382217,151.24880981445312,0.2838424742221832,0.0306616317413041,0.6377906799316406,0.2655081068901064,0.2910485863685608,0,0.1158233676962741,0.2206026851319567
Test032,58,058.tif,0.1631738990545272,206.0857696533203,0.2913625538349151,0.0338261887033294,0.4922552704811096,0.2629964444931264,0.2601251602172851,0,0.06048405428985104,0.2022427274321438
Test032,59,059.tif,0.1620112508535385,170.62857055664062,0.299293041229248,0.0310339325603659,0.6309057474136353,0.2783580941776785,0.2632050812244415,0,0.1292635121050586,0.23362971955589248
Test032,60,060.tif,0.1674707382917404,178.70460510253906,0.3035388886928558,0.0360599936177002,0.6105884313583374,0.3264441712191547,0.270942747592926,0,0.08962334571247155,0.25539792356714974
Test032,61,061.tif,0.1767668724060058,180.2262725830078,0.3314611911773681,0.0347037549196894,0.6576378345489502,0.348265310741105,0.2963144183158874,0,0.15480812695096036,0.29022815560406157
Test032,62,062.tif,0.1597025394439697,203.35487365722656,0.3016601204872131,0.035448356557813,0.6916966438293457,0.3417252897773021,0.3115578591823578,0,0.12854649361607318,0.2777716509289334
